Ordem,OS,OS UNICA,FINAL,EQUIPE,RESPONSAVEL,CANAL,STATUS,CODIGO/CLIENTE,PRODUTO,QTD,DATA DE ENTREGA,SEMANA NO ANO,MES ENTREGA,ANO ENTREGA,ANO-MES entrega,CATEGORIA CONVERSOR,QUANTIDADE PONDERADA
6770,14915-2,14915,2,EQ-3,,SITE,ENTREGA TOTAL,6854,CADERNETA CICEROS MELISSA PONTADO 14X21 CASINHA DAS ABELHAS,"20,0",10/09/2024,2024-37,9,2024,9-2024,Brochura,20
6771,14974-1,14974,1,EQ-2,,SITE,ENTREGA TOTAL,7516,PLANNER PERMANENTE WIRE-O PÓLEN FINANCEIRO A5 AROMAS AZUL,"20,0",05/09/2024,2024-36,9,2024,9-2024,Wire-o com fita,40
6772,14973-1,14973,1,EQ-2,,SITE,ENTREGA TOTAL,7509,PLANNER PERMANENTE WIRE-O BOSSA NOVA FINANCEIRO A5 PONTOS AZUL,"20,0",05/09/2024,2024-36,9,2024,9-2024,Wire-o com fita,40
6773,14851-1,14851,1,EQ-1,,ATACADO,ENTREGA TOTAL,6847,CADERNETA CICEROS BOSSA NOVA MIOLO TRI 14X21 PONTOS OFF WHITE,"150,0",09/09/2024,2024-37,9,2024,9-2024,Brochura,150
6774,14851-2,14851,2,EQ-1,,SITE,ENTREGA TOTAL,6847,CADERNETA CICEROS BOSSA NOVA MIOLO TRI 14X21 PONTOS OFF WHITE,"20,0",09/09/2024,2024-37,9,2024,9-2024,Brochura,20
6775,14852-1,14852,1,EQ-1,,ATACADO,ENTREGA TOTAL,6892,CADERNETA CICEROS PÓLEN MIOLO TRI 14X21 AROMAS AZUL,"150,0",09/09/2024,2024-37,9,2024,9-2024,Brochura,150
6776,14852-2,14852,2,EQ-1,,SITE,ENTREGA TOTAL,6892,CADERNETA CICEROS PÓLEN MIOLO TRI 14X21 AROMAS AZUL,"20,0",09/09/2024,2024-37,9,2024,9-2024,Brochura,20
6777,14849-1,14849,1,EQ-1,,ATACADO,ENTREGA TOTAL,6786,CADERNETA CICEROS ATELIÊ MIOLO TRI 14X21 PRETO,"200,0",10/09/2024,2024-37,9,2024,9-2024,Brochura,200
6778,14849-2,14849,2,EQ-1,,SITE,ENTREGA TOTAL,6786,CADERNETA CICEROS ATELIÊ MIOLO TRI 14X21 PRETO,"20,0",10/09/2024,2024-37,9,2024,9-2024,Brochura,20
6779,14870-1,14870,1,EQ-1,,ATACADO,ENTREGA TOTAL,838,CADERNETA CICEROS CLÁSSICA PAUTADO 14X21 CARAMELO,"250,0",10/09/2024,2024-37,9,2024,9-2024,Brochura,250
6780,14876-1,14876,1,EQ-12,,ATACADO,ENTREGA TOTAL,6779,CADERNETA CICEROS CLÁSSICA PAUTADO 14X21 VERDE OLIVA,"220,0",03/09/2024,2024-36,9,2024,9-2024,Brochura,220
6781,14876-2,14876,2,EQ-12,,SITE,ENTREGA TOTAL,6779,CADERNETA CICEROS CLÁSSICA PAUTADO 14X21 VERDE OLIVA,"20,0",03/09/2024,2024-36,9,2024,9-2024,Brochura,20
6782,15135-1,15135,1,EQ-12,,ATACADO,ENTREGA TOTAL,6755,CADERNETA CICEROS ASTRAL PAUTADO 14X21 ECLIPSE PRETO,"200,0",04/09/2024,2024-36,9,2024,9-2024,Brochura,200
6783,14940-1,14940,1,EQ-13,,ATACADO,ENTREGA TOTAL,3402,CADERNO CRIATIVO ARGOLADO OFFICE DUO CLÁSSICA PAUTADO& PONTADO A6 CARAMELO,"120,0",10/09/2024,2024-37,9,2024,9-2024,Argolados,180
6784,14940-2,14940,2,EQ-13,,SITE,ENTREGA TOTAL,3402,CADERNO CRIATIVO ARGOLADO OFFICE DUO CLÁSSICA PAUTADO& PONTADO A6 CARAMELO,"30,0",10/09/2024,2024-37,9,2024,9-2024,Argolados,45
6785,14940-3,14940,,EQ-7,,ATACADO,ENTREGA TOTAL,3402,CADERNO CRIATIVO ARGOLADO OFFICE DUO CLÁSSICA PAUTADO& PONTADO A6 CARAMELO,"107,0",01/10/2024,2024-40,10,2024,10-2024,Argolados,"160,5"
6786,15214-1,15214,1,EQ-13,,ATACADO,ENTREGA TOTAL,3358,CADERNO CRIATIVO ARGOLADO OFFICE DUO CLÁSSICA PAUTADO & PONTADO A5 VERDE OLIVA,"450,0",04/09/2024,2024-36,9,2024,9-2024,Argolados,675
6787,15214-2,15214,2,EQ-13,,SITE,ENTREGA TOTAL,3358,CADERNO CRIATIVO ARGOLADO OFFICE DUO CLÁSSICA PAUTADO & PONTADO A5 VERDE OLIVA,"120,0",04/09/2024,2024-36,9,2024,9-2024,Argolados,180
6788,14943-1,14943,1,EQ-13,,ATACADO,ENTREGA TOTAL,7073,CADERNO CRIATIVO ARGOLADO OFFICE DUO PÓLEN PAUTADO & PONTADO A6 AROMAS AZUL,"135,0",12/09/2024,2024-37,9,2024,9-2024,Argolados,"202,5"
6789,14943-2,14943,2,EQ-13,,SITE,ENTREGA TOTAL,7073,CADERNO CRIATIVO ARGOLADO OFFICE DUO PÓLEN PAUTADO & PONTADO A6 AROMAS AZUL,"15,0",12/09/2024,2024-37,9,2024,9-2024,Argolados,"22,5"
6790,14942-1,14942,1,EQ-13,,ATACADO,ENTREGA TOTAL,7042,CADERNO CRIATIVO ARGOLADO OFFICE DUO BOSSA NOVA PAUTADO & PONTADO A6 PONTOS OFF WHITE,"121,0",12/09/2024,2024-37,9,2024,9-2024,Argolados,"181,5"
6791,14942-2,14942,2,EQ-13,,SITE,ENTREGA TOTAL,7042,CADERNO CRIATIVO ARGOLADO OFFICE DUO BOSSA NOVA PAUTADO & PONTADO A6 PONTOS OFF WHITE,"20,0",12/09/2024,2024-37,9,2024,9-2024,Argolados,30
6792,14941-1,14941,1,EQ-13,,ATACADO,ENTREGA TOTAL,7011,CADERNO CRIATIVO ARGOLADO OFFICE DUO CLÁSSICA PAUTADO & PONTADO A6 VERDE OLIVA,"170,0",10/09/2024,2024-37,9,2024,9-2024,Argolados,255
6793,14941-2,14941,2,EQ-13,,SITE,ENTREGA TOTAL,7011,CADERNO CRIATIVO ARGOLADO OFFICE DUO CLÁSSICA PAUTADO & PONTADO A6 VERDE OLIVA,"50,0",10/09/2024,2024-37,9,2024,9-2024,Argolados,75
6794,35455,35455,5,EQ-TODOS,,PROTOTIPO,ENTREGA TOTAL,P45,CICEROS$14x21$COURO SINTETICO,"2,0",13/09/2024,2024-37,9,2024,9-2024,Brochura,2
6795,15243-1,15243,1,EQ-7,,PERSONALIZADO,ENTREGA TOTAL,P64,KIT 4 REVISTAS$14X21$POLICROMIA,"80,0",11/09/2024,2024-37,9,2024,9-2024,Kit de revistas,120
6796,15240-1,15240,1,EQ-5,,PERSONALIZADO,ENTREGA TOTAL,P45,CICEROS$14x21$COURO SINTETICO,"200,0",17/09/2024,2024-38,9,2024,9-2024,Brochura,200
6797,15230-1,15230,1,EQ-6,,PERSONALIZADO,ENTREGA TOTAL,P45,CICEROS$14x21$COURO SINTETICO,"100,0",17/09/2024,2024-38,9,2024,9-2024,Brochura,100
6798,14854-1,14854,1,EQ-TODOS,,ATACADO,ENTREGA TOTAL,6755,CADERNETA CICEROS ASTRAL PAUTADO 14X21 ECLIPSE PRETO,"10,0",02/09/2024,2024-36,9,2024,9-2024,Brochura,10
6799,14588-1,14588,1,EQ-1,,ATACADO,ENTREGA TOTAL,6397,"AGENDA PLANNER WIRE-O 2025 ASTRAL SEMANAL OFFICE 15,5X9 ECLIPSE CARAMELO","199,0",05/09/2024,2024-36,9,2024,9-2024,Wire-o com fita,398
6800,14550-1,14550,1,EQ-1,,ATACADO,ENTREGA TOTAL,6021,AGENDA PLANNER CICEROS 2025 CLÁSSICA SEMANAL 14X21 VERMELHO QUENTE,"289,0",05/09/2024,2024-36,9,2024,9-2024,Brochura,289
6801,14616-1,14616,1,EQ-13,,ATACADO,ENTREGA TOTAL,6533,AGENDA PLANNER WIRE-O 2025 KRAFT SEMANAL ANOTAÇÕES A5 2025,"184,0",06/09/2024,2024-36,9,2024,9-2024,Wire-o com fita,368
6802,14611-1,14611,1,EQ-2,,ATACADO,ENTREGA TOTAL,6571,AGENDA PLANNER WIRE-O 2025 MELISSA SEMANAL NOTAS C/ DIVISÓRIAS A5 CASA DAS ABELHAS LILÁS,"214,0",11/09/2024,2024-37,9,2024,9-2024,Wire-o com fita,428
6803,15083-1,15083,1,EQ-4,,ATACADO,ENTREGA TOTAL,6342,"AGENDA PLANNER CICEROS 2025 PÓLEN SEMANAL PLANEJAMENTO 17X19,5 AROMAS AZUL","200,0",04/09/2024,2024-36,9,2024,9-2024,Brochura,200
6804,14914-1,14914,1,EQ-1,,ATACADO,ENTREGA TOTAL,6762,CADERNETA CICEROS ASTRAL PONTADO 14X21 MARÉ AZUL,"150,0",12/09/2024,2024-37,9,2024,9-2024,Brochura,150
6805,14914-2,14914,2,EQ-1,,SITE,ENTREGA TOTAL,6762,CADERNETA CICEROS ASTRAL PONTADO 14X21 MARÉ AZUL,"20,0",12/09/2024,2024-37,9,2024,9-2024,Brochura,20
6806,14894-1,14894,1,EQ-1,,ATACADO,ENTREGA TOTAL,1834,CADERNETA CICEROS CLASSICA SEM PAUTA 14X21 PRETO/VERMELHO,"100,0",12/09/2024,2024-37,9,2024,9-2024,Brochura,100
6807,14888-1,14888,1,EQ-1,,ATACADO,ENTREGA TOTAL,5499,BLOCO WIRE-O BOSSA NOVA PAUTADO 12X20 BOEMIA,"400,0",12/09/2024,2024-37,9,2024,9-2024,Wire-o Simples,400
6808,14952-1,14952,1,EQ-1,,ATACADO,ENTREGA TOTAL,5529,CADERNO CRIATIVO ARGOLADO BOSSA NOVA PAUTADO 17X24 BOEMIA,"350,0",27/09/2024,2024-39,9,2024,9-2024,Argolados,525
6809,14952-2,14952,2,EQ-1,,SITE,ENTREGA TOTAL,5529,CADERNO CRIATIVO ARGOLADO BOSSA NOVA PAUTADO 17X24 BOEMIA,"40,0",27/09/2024,2024-39,9,2024,9-2024,Argolados,60
6810,15141-1,15141,1,EQ-1,,ATACADO,ENTREGA TOTAL,6816,CADERNETA CICEROS KRAFT PAUTADO 14X21 LINHA E PONTO,"150,0",27/09/2024,2024-39,9,2024,9-2024,Brochura,150
6811,15204-1,15204,1,EQ-1,,ATACADO,ENTREGA TOTAL,7455,PLANNER PERMANENTE WIRE-O ATELIÊ FINANCEIRO A5 ROSA,"150,0",27/09/2024,2024-39,9,2024,9-2024,Wire-o com fita,300
6812,14936-1,14936,1,EQ-1,,ATACADO,ENTREGA TOTAL,1407,CADERNETA CICEROS CLASSICA SEM PAUTA 9X13 PRETO/PRETO,"300,0",27/09/2024,2024-39,9,2024,9-2024,Brochura,300
6813,14898-1,14898,1,EQ-3,,ATACADO,ENTREGA TOTAL,3440,CADERNETA CICEROS CLÁSSICA SEM PAUTA 14X21 VERMELHO QUENTE,"100,0",13/09/2024,2024-37,9,2024,9-2024,Brochura,100
6814,14898-2,14898,2,EQ-3,,SITE,ENTREGA TOTAL,3440,CADERNETA CICEROS CLÁSSICA SEM PAUTA 14X21 VERMELHO QUENTE,"40,0",13/09/2024,2024-37,9,2024,9-2024,Brochura,40
6815,14842-1,14842,1,EQ-3,,ATACADO,ENTREGA TOTAL,6748,BLOCO WIRE-O PÓLEN PAUTADO 12X20 AROMAS AZUL,"150,0",17/09/2024,2024-38,9,2024,9-2024,Wire-o Simples,150
6816,14842-2,14842,2,EQ-3,,SITE,ENTREGA TOTAL,6748,BLOCO WIRE-O PÓLEN PAUTADO 12X20 AROMAS AZUL,"20,0",17/09/2024,2024-38,9,2024,9-2024,Wire-o Simples,20
6817,14895-1,14895,1,EQ-3,,ATACADO,ENTREGA TOTAL,1865,CADERNETA CICEROS CLASSICA SEM PAUTA 14X21 AZUL MARINHO/AMARELO,"150,0",27/09/2024,2024-39,9,2024,9-2024,Brochura,150
6818,14839-1,14839,1,EQ-3,,ATACADO,ENTREGA TOTAL,6717,BLOCO WIRE-O ATELIÊ PAUTADO 12X20 OFF WHITE,"300,0",19/09/2024,2024-38,9,2024,9-2024,Wire-o Simples,300
6819,14839-2,14839,2,EQ-3,,SITE,ENTREGA TOTAL,6717,BLOCO WIRE-O ATELIÊ PAUTADO 12X20 OFF WHITE,"20,0",19/09/2024,2024-38,9,2024,9-2024,Wire-o Simples,20
6820,14892-1,14892,1,EQ-3,,ATACADO,ENTREGA TOTAL,7356,PLANNER PERMANENTE CICEROS CADERNETA CLÁSSICA 14X21 VERDE OLIVA,"165,0",13/09/2024,2024-37,9,2024,9-2024,Brochura,165
6821,14908-1,14908,1,EQ-3,,ATACADO,ENTREGA TOTAL,1804,CADERNO ESPIRAL CLÁSSICA PAUTADO 17X24 PRETO,"300,0",17/09/2024,2024-38,9,2024,9-2024,Wire-o Simples,300
6822,14928-1,14928,1,EQ-3,,ATACADO,ENTREGA TOTAL,7066,CADERNO CRIATIVO ARGOLADO OFFICE DUO PÓLEN PAUTADO & PONTADO A5 AROMAS OFF WHITE,"250,0",27/09/2024,2024-39,9,2024,9-2024,Argolados,375
6823,14928-2,14928,2,EQ-3,,SITE,ENTREGA TOTAL,7066,CADERNO CRIATIVO ARGOLADO OFFICE DUO PÓLEN PAUTADO & PONTADO A5 AROMAS OFF WHITE,"20,0",27/09/2024,2024-39,9,2024,9-2024,Argolados,30
6824,15171-1,15171,1,EQ-7,,ATACADO,ENTREGA TOTAL,6861,CADERNETA CICEROS ASTRAL SEM PAUTA 14X21 MARÉ OFF WHITE,"200,0",26/09/2024,2024-39,9,2024,9-2024,Brochura,200
6825,15145-1,15145,1,EQ-7,,ATACADO,ENTREGA TOTAL,6762,CADERNETA CICEROS ASTRAL PONTADO 14X21 MARÉ AZUL,"150,0",26/09/2024,2024-39,9,2024,9-2024,Brochura,150
6826,15169-1,15169,1,EQ-7,,ATACADO,ENTREGA TOTAL,3440,CADERNETA CICEROS CLÁSSICA SEM PAUTA 14X21 VERMELHO QUENTE,"200,0",19/09/2024,2024-38,9,2024,9-2024,Brochura,200
6827,15139-1,15139,1,EQ-7,,ATACADO,ENTREGA TOTAL,7776,CADERNETA CICEROS KEMILY PAUTADO 14X21 DESPERTE OFF WHITE,"150,0",19/09/2024,2024-38,9,2024,9-2024,Brochura,150
6828,15170-1,15170,1,EQ-12,,ATACADO,ENTREGA TOTAL,6823,CADERNETA CICEROS KRAFT SEM PAUTA 14X21 FLORES MINI,"150,0",13/09/2024,2024-37,9,2024,9-2024,Brochura,150
6829,15153-1,15153,1,EQ-12,,ATACADO,ENTREGA TOTAL,6830,CADERNETA CICEROS MELISSA MIOLO TRI 14X21 CASA DAS ABELHAS ROSÊ,"150,0",13/09/2024,2024-37,9,2024,9-2024,Brochura,150
6830,15146-1,15146,1,EQ-12,,ATACADO,ENTREGA TOTAL,6854,CADERNETA CICEROS MELISSA PONTADO 14X21 CASINHA DAS ABELHAS,"150,0",12/09/2024,2024-37,9,2024,9-2024,Brochura,150
6831,15138-1,15138,1,EQ-12,,ATACADO,ENTREGA TOTAL,6908,CADERNETA CICEROS PÓLEN PAUTADO 14X21 AROMAS OFF WHITE,"150,0",12/09/2024,2024-37,9,2024,9-2024,Brochura,150
6832,14877-1,14877,1,EQ-2,,ATACADO,ENTREGA TOTAL,6816,CADERNETA CICEROS KRAFT PAUTADO 14X21 LINHA E PONTO,"150,0",11/09/2024,2024-37,9,2024,9-2024,Brochura,150
6833,14877-2,14877,2,EQ-2,,SITE,ENTREGA TOTAL,6816,CADERNETA CICEROS KRAFT PAUTADO 14X21 LINHA E PONTO,"20,0",11/09/2024,2024-37,9,2024,9-2024,Brochura,20
6834,14871-1,14871,1,EQ-2,,ATACADO,ENTREGA TOTAL,1919,CADERNETA CICEROS CLASSICA PAUTADO 14X21 AZUL MARINHO/AMARELO,"200,0",12/09/2024,2024-37,9,2024,9-2024,Brochura,200
6835,14903-1,14903,1,EQ-2,,ATACADO,ENTREGA TOTAL,6885,CADERNETA CICEROS BOSSA NOVA SEM PAUTA 14X21 PONTOS AZUL,"150,0",10/09/2024,2024-37,9,2024,9-2024,Brochura,150
6836,14903-2,14903,2,EQ-2,,ATACADO,ENTREGA TOTAL,6885,CADERNETA CICEROS BOSSA NOVA SEM PAUTA 14X21 PONTOS AZUL,"20,0",10/09/2024,2024-37,9,2024,9-2024,Brochura,20
6837,14886-1,14886,1,EQ-2,,ATACADO,ENTREGA TOTAL,1118,BLOCO WIRE-O CLASSICA PAUTADO 12X20 CARAMELO,"150,0",12/09/2024,2024-37,9,2024,9-2024,Wire-o Simples,150
6838,14912-1,14912,1,EQ-2,,ATACADO,ENTREGA TOTAL,5543,CADERNO ESPIRAL BOSSA NOVA PAUTADO 17X24 BOEMIA,"300,0",19/09/2024,2024-38,9,2024,9-2024,Wire-o Simples,300
6839,14901-1,14901,1,EQ-2,,ATACADO,ENTREGA TOTAL,6823,CADERNETA CICEROS KRAFT SEM PAUTA 14X21 FLORES MINI,"150,0",13/09/2024,2024-37,9,2024,9-2024,Brochura,150
6840,14901-2,14901,2,EQ-7,,SITE,ENTREGA TOTAL,6823,CADERNETA CICEROS KRAFT SEM PAUTA 14X21 FLORES MINI,"25,0",13/09/2024,2024-37,9,2024,9-2024,Brochura,25
6841,15130-1,15130,1,EQ-5,,ATACADO,ENTREGA TOTAL,7462,PLANNER PERMANENTE WIRE-O ATELIÊ SEMANAL NOTAS A5 OFF WHITE,"250,0",27/09/2024,2024-39,9,2024,9-2024,Wire-o sem fita,300
6842,15122-1,15122,1,EQ-8,,ATACADO,ENTREGA TOTAL,548,PLANNER PERMANENTE WIRE-O MELISSA SEMANAL NOTAS A5 COLMEIA,"329,0",16/09/2024,2024-38,9,2024,9-2024,Wire-o sem fita,"394,8"
6843,15122-1,15122,1,EQ-8,,ATACADO,ENTREGA TOTAL,548,PLANNER PERMANENTE WIRE-O MELISSA SEMANAL NOTAS A5 COLMEIA,"130,0",30/09/2024,2024-40,9,2024,9-2024,Wire-o sem fita,156
6844,15122-2,15122,2,EQ-8,,SITE,ENTREGA TOTAL,548,PLANNER PERMANENTE WIRE-O MELISSA SEMANAL NOTAS A5 COLMEIA,"100,0",16/09/2024,2024-38,9,2024,9-2024,Wire-o sem fita,120
6845,15212-1,15212,1,EQ-7,,ATACADO,ENTREGA TOTAL,6946,CADERNETA MEU PEQUENO CICEROS PÓLEN PAUTADO 14X21 AROMAS AZUL,"200,0",16/09/2024,2024-38,9,2024,9-2024,Revistas(Individuais),120
6846,15211-1,15211,1,EQ-7,,ATACADO,ENTREGA TOTAL,6922,CADERNETA MEU PEQUENO CICEROS ATELIÊ PAUTADO 14X21 PRETO,"250,0",16/09/2024,2024-38,9,2024,9-2024,Revistas(Individuais),150
6847,15167-1,15167,1,EQ-7,,ATACADO,ENTREGA TOTAL,6939,CADERNETA MEU PEQUENO CICEROS ATELIÊ SEM PAUTA 14X21 OFF WHITE,"251,0",12/09/2024,2024-37,9,2024,9-2024,Revistas(Individuais),"150,6"
6848,15219-1,15219,1,EQ-7,,ATACADO,ENTREGA TOTAL,6960,CADERNETA REVISTA NOTAS MIX MIOLOS DIFERENTES KIT 3 UNIDADES 14X21 MELISSA,"200,0",10/09/2024,2024-37,9,2024,9-2024,Kit de revistas,300
6849,15147-1,15147,1,EQ-7,,ATACADO,ENTREGA TOTAL,7417,PLANNER PERMANENTE REVISTA PLANEJAMENTO ATELIÊ MENSAL 19X25 OFF WHITE,"200,0",16/09/2024,2024-38,9,2024,9-2024,Revistas(Individuais),120
6850,15227-1,15227,1,EQ-6,,ATACADO,ENTREGA TOTAL,7493,PLANNER PERMANENTE WIRE-O CLÁSSICA SEMANAL NOTAS A5 VERMELHO QUENTE,"150,0",27/09/2024,2024-39,9,2024,9-2024,Wire-o sem fita,180
6851,14847-1,14847,1,EQ-6,,ATACADO,ENTREGA TOTAL,7394,PLANNER PERMANENTE CICEROS CADERNETA BOSSA NOVA 14X21 PONTOS AZUL,"150,0",11/09/2024,2024-37,9,2024,9-2024,Brochura,150
6852,14847-2,14847,2,EQ-6,,SITE,ENTREGA TOTAL,7394,PLANNER PERMANENTE CICEROS CADERNETA BOSSA NOVA 14X21 PONTOS AZUL,"15,0",11/09/2024,2024-37,9,2024,9-2024,Brochura,15
6853,14879-1,14879,1,EQ-6,,ATACADO,ENTREGA TOTAL,6908,CADERNETA CICEROS PÓLEN PAUTADO 14X21 AROMAS OFF WHITE,"150,0",12/09/2024,2024-37,9,2024,9-2024,Brochura,150
6854,14879-2,14879,2,EQ-6,,ATACADO,ENTREGA TOTAL,6908,CADERNETA CICEROS PÓLEN PAUTADO 14X21 AROMAS OFF WHITE,"20,0",12/09/2024,2024-37,9,2024,9-2024,Brochura,20
6855,14916-1,14916,1,EQ-6,,ATACADO,ENTREGA TOTAL,3327,CADERNETA CICEROS CLÁSSICA MIOLO TRI 14X21 CARAMELO,"250,0",13/09/2024,2024-37,9,2024,9-2024,Brochura,250
6856,14855-1,14855,1,EQ-6,,ATACADO,ENTREGA TOTAL,6793,CADERNETA CICEROS ATELIÊ PAUTADO 14X21 ROSA,"175,0",10/09/2024,2024-37,9,2024,9-2024,Brochura,175
6857,14855-2,14855,2,EQ-6,,SITE,ENTREGA TOTAL,6793,CADERNETA CICEROS ATELIÊ PAUTADO 14X21 ROSA,"25,0",10/09/2024,2024-37,9,2024,9-2024,Brochura,25
6858,14841-1,14841,1,EQ-6,,ATACADO,ENTREGA TOTAL,6731,BLOCO WIRE-O CLÁSSICA PAUTADO 12X20 PRETA,"200,0",17/09/2024,2024-38,9,2024,9-2024,Wire-o Simples,200
6859,14841-2,14841,2,EQ-6,,SITE,ENTREGA TOTAL,6731,BLOCO WIRE-O CLÁSSICA PAUTADO 12X20 PRETA,"20,0",17/09/2024,2024-38,9,2024,9-2024,Wire-o Simples,20
6860,14875-1,14875,1,EQ-6,,ATACADO,ENTREGA TOTAL,5505,CADERNETA CICEROS BOSSA NOVA PAUTADO 14X21 BOEMIA,"250,0",12/09/2024,2024-37,9,2024,9-2024,Brochura,250
6861,14904-1,14904,1,EQ-5,,ATACADO,ENTREGA TOTAL,6915,CADERNETA CICEROS PÓLEN SEM PAUTA 14X21 AROMAS AMARELO,"250,0",12/09/2024,2024-37,9,2024,9-2024,Brochura,250
6862,14904-2,14904,2,EQ-5,,SITE,ENTREGA TOTAL,6915,CADERNETA CICEROS PÓLEN SEM PAUTA 14X21 AROMAS AMARELO,"20,0",12/09/2024,2024-37,9,2024,9-2024,Brochura,20
6863,14850-1,14850,1,EQ-5,,ATACADO,ENTREGA TOTAL,6830,CADERNETA CICEROS MELISSA MIOLO TRI 14X21 CASA DAS ABELHAS ROSÊ,"175,0",10/09/2024,2024-37,9,2024,9-2024,Brochura,175
6864,14850-2,14850,2,EQ-5,,SITE,ENTREGA TOTAL,6830,CADERNETA CICEROS MELISSA MIOLO TRI 14X21 CASA DAS ABELHAS ROSÊ,"25,0",10/09/2024,2024-37,9,2024,9-2024,Brochura,25
6865,14937-1,14937,1,EQ-5,,ATACADO,ENTREGA TOTAL,3341,CADERNETA CICEROS CLÁSSICA SEM PAUTA 9X13 VERDE OLIVA,"100,0",13/09/2024,2024-37,9,2024,9-2024,Brochura,100
6866,14937-2,14937,2,EQ-5,,SITE,ENTREGA TOTAL,3341,CADERNETA CICEROS CLÁSSICA SEM PAUTA 9X13 VERDE OLIVA,"40,0",13/09/2024,2024-37,9,2024,9-2024,Brochura,40
6867,14900-1,14900,1,EQ-5,,ATACADO,ENTREGA TOTAL,6809,CADERNETA CICEROS ATELIÊ SEM PAUTA 14X21 OFF WHITE,"200,0",11/09/2024,2024-37,9,2024,9-2024,Brochura,200
6868,14900-2,14900,2,EQ-5,,SITE,ENTREGA TOTAL,6809,CADERNETA CICEROS ATELIÊ SEM PAUTA 14X21 OFF WHITE,"20,0",11/09/2024,2024-37,9,2024,9-2024,Brochura,20
6869,14902-1,14902,1,EQ-5,,ATACADO,ENTREGA TOTAL,6861,CADERNETA CICEROS ASTRAL SEM PAUTA 14X21 MARÉ OFF WHITE,"150,0",09/09/2024,2024-37,9,2024,9-2024,Brochura,150
6870,14902-2,14902,2,EQ-5,,SITE,ENTREGA TOTAL,6861,CADERNETA CICEROS ASTRAL SEM PAUTA 14X21 MARÉ OFF WHITE,"20,0",09/09/2024,2024-37,9,2024,9-2024,Brochura,20
6871,14887-1,14887,1,EQ-5,,ATACADO,ENTREGA TOTAL,3372,BLOCO WIRE-O CLÁSSICA PAUTADO 12X20 VERDE OLIVA,"250,0",13/09/2024,2024-37,9,2024,9-2024,Wire-o Simples,250
6872,15121-1,15121,1,EQ-11,,ATACADO,ENTREGA TOTAL,495,PLANNER PERMANENTE WIRE-O PASTEL SEMANAL A5 ROSA,"200,0",10/09/2024,2024-37,9,2024,9-2024,Wire-o sem fita,240
6873,15152-1,15152,1,EQ-11,,ATACADO,ENTREGA TOTAL,6847,CADERNETA CICEROS BOSSA NOVA MIOLO TRI 14X21 PONTOS OFF WHITE,"150,0",12/09/2024,2024-37,9,2024,9-2024,Brochura,150
6874,15172-1,15172,1,EQ-11,,ATACADO,ENTREGA TOTAL,6885,CADERNETA CICEROS BOSSA NOVA SEM PAUTA 14X21 PONTOS AZUL,"150,0",11/09/2024,2024-37,9,2024,9-2024,Brochura,150
6875,15168-1,15168,1,EQ-11,,ATACADO,ENTREGA TOTAL,1834,CADERNETA CICEROS CLASSICA SEM PAUTA 14X21 PRETO/VERMELHO,"150,0",10/09/2024,2024-37,9,2024,9-2024,Brochura,150
6876,15156-1,15156,1,EQ-11,,ATACADO,ENTREGA TOTAL,3341,CADERNETA CICEROS CLÁSSICA SEM PAUTA 9X13 VERDE OLIVA,"250,0",09/09/2024,2024-37,9,2024,9-2024,Brochura,250
6877,14848-1,14848,1,EQ-11,,ATACADO,ENTREGA TOTAL,7400,PLANNER PERMANENTE CICEROS CADERNETA PÓLEN 14X21 AROMAS OFF WHITE,"165,0",13/09/2024,2024-37,9,2024,9-2024,Brochura,165
6878,14846-1,14846,1,EQ-9,,SITE,ENTREGA TOTAL,7387,PLANNER PERMANENTE CICEROS CADERNETA KRAFT 14X21 FLORES MINI,"15,0",16/09/2024,2024-38,9,2024,9-2024,Brochura,15
6879,14949-1,14949,1,EQ-9,,ATACADO,ENTREGA TOTAL,2382,CADERNO CRIATIVO ARGOLADO CLÁSSICA PAUTADO 17X24 CARAMELO,"360,0",27/09/2024,2024-39,9,2024,9-2024,Argolados,540
6880,14949-2,14949,2,EQ-9,,SITE,ENTREGA TOTAL,2382,CADERNO CRIATIVO ARGOLADO CLÁSSICA PAUTADO 17X24 CARAMELO,"40,0",27/09/2024,2024-39,9,2024,9-2024,Argolados,60
6881,15001-1,15001,1,EQ-2,,SITE,ENTREGA TOTAL,6021,AGENDA PLANNER CICEROS 2025 CLÁSSICA SEMANAL 14X21 VERMELHO QUENTE,"45,0",05/09/2024,2024-36,9,2024,9-2024,Brochura,45
6882,14762-1,14762,1,EQ-8,,SITE,ENTREGA TOTAL,2405,PLANNER PERMANENTE WIRE-O CLÁSSICA FINANCEIRO A5 CARAMELO,"60,0",19/09/2024,2024-38,9,2024,9-2024,Wire-o com fita,120
6883,35050,35050,0,EQ-TODOS,,PROTOTIPO,ENTREGA TOTAL,P45,CICEROS$14x21$COURO SINTETICO,"2,0",09/09/2024,2024-37,9,2024,9-2024,Brochura,2
6884,354447,35444,7,EQ-TODOS,,PROTOTIPO,ENTREGA TOTAL,P45,CICEROS$14x21$COURO SINTETICO,"2,0",09/09/2024,2024-37,9,2024,9-2024,Brochura,2
6885,35462,35462,2,EQ-TODOS,,PROTOTIPO,ENTREGA TOTAL,P47,CICEROS$14x21$POLICROMIA,"2,0",09/09/2024,2024-37,9,2024,9-2024,Brochura,2
